code,brand,name_hu,name_main,calorie,protein,fat,carb,image_url
4337185667992,K-take it veggie,,K-take it veggie Organic Oats Choco Drink 1l,45.0,0.5,0.5,9.6,https://images.openfoodfacts.org/images/products/433/718/566/7992/front_en.9.400.jpg
5998270721280,Fanan,,Majonezes padlizsan salata,282.0,1.0,29.0,6.0,https://images.openfoodfacts.org/images/products/599/827/072/1280/front_fr.3.400.jpg
24188517,Aldi,,Zabkasa,356.0,11.0,6.3,67.0,https://images.openfoodfacts.org/images/products/000/002/418/8517/front_en.3.400.jpg
5999076883776,Biotech,,Oat & fruit,475.0,5.5,25.0,58.0,https://images.openfoodfacts.org/images/products/599/907/688/3776/front_en.3.400.jpg
5997381367479,Dr. Oetker,Vanillincukor,Vanillincukor,395.1,0.0,0.0,99.0,https://images.openfoodfacts.org/images/products/599/738/136/7479/front_hu.13.400.jpg
4820206080066,Bob Snail,,Fruit rolls pomme myrtille,186.0,1.4,1.7,41.0,https://images.openfoodfacts.org/images/products/482/020/608/0066/front_hu.41.400.jpg
4770190140621,Viči,Heringfilé darabok mustárral és édesítőszerrel,Heringfilé darabok mustárral és édesítőszerrel,265.0,5.7,25.0,4.7,https://images.openfoodfacts.org/images/products/477/019/014/0621/front_hu.4.400.jpg
5999086444431,Auchan,Auchan prémium tejföl,Auchan prémium tejföl,239.0,2.3,25.0,1.3,https://images.openfoodfacts.org/images/products/599/908/644/4431/front_hu.13.400.jpg
5998400305151,Cerbona,Muzli,Muzli,372.0,5.7,13.4,69.5,https://images.openfoodfacts.org/images/products/599/840/030/5151/front_hu.8.400.jpg
4388860721102,Mike Mitchell's,,Tortilla,313.0,7.7,6.0,55.0,https://images.openfoodfacts.org/images/products/438/886/072/1102/front_en.3.400.jpg
5900259096609,Lay's,Strong Chili & Lime,Strong Chili & Lime,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/590/025/909/6609/front_hu.4.400.jpg
4337185832888,K-take it veggie,,K-take it veggie Bio Mandeldrink gesüßt,26.0,0.4,1.1,4.1,https://images.openfoodfacts.org/images/products/433/718/583/2888/front_en.10.400.jpg
4337185341298,K-take it veggie,,Vegan Schnitzel,259.0,14.3,12.3,22.2,https://images.openfoodfacts.org/images/products/433/718/534/1298/front_en.4.400.jpg
5999558957148,"CBA,Sole-Mizo","Piros tej, 2,8%","Piros tej, 2,8%",56.0,3.0,2.8,4.7,https://images.openfoodfacts.org/images/products/599/955/895/7148/front_hu.10.400.jpg
5999076232949,BioTech USA,,Zero Bar,353.0,40.0,15.0,11.0,https://images.openfoodfacts.org/images/products/599/907/623/2949/front_en.4.400.jpg
4023600013368,Dr. Oetker,,Creme vega,287.0,2.4,30.0,1.7,https://images.openfoodfacts.org/images/products/402/360/001/3368/front_cs.7.400.jpg
5998304621340,Kalocsai,Csípős paprika krém,Crème de paprika,27.0,1.0,0.3,4.3,https://images.openfoodfacts.org/images/products/599/830/462/1340/front_hu.4.400.jpg
5902884463177,Ismeretlen,,Granola - 3 tipi di cioccolato,418.0,12.0,10.1,63.7,https://images.openfoodfacts.org/images/products/590/288/446/3177/front_fr.3.400.jpg
4061461544041,Natur aktiv,Bio hafer kaffee,Bio hafer kaffee,56.0,1.0,0.8,11.0,https://images.openfoodfacts.org/images/products/406/146/154/4041/front_hu.12.400.jpg
5997684510312,"Medve,Savencia",,Óriás Medve Natúr,245.5,11.2,20.3,4.8,
5907222657423,"Cultured foods,vEGGs",Veggs Ei Ersatz Omelett,"vEGGs Vegan Egg Alternative for: omelette, scramble, cooking, baking",341.0,24.0,2.9,46.0,https://images.openfoodfacts.org/images/products/590/722/265/7423/front_hu.24.400.jpg
5999565695422,Stühmer,,Fantasy mango - passion fruit,569.0,0.4,36.6,59.1,https://images.openfoodfacts.org/images/products/599/956/569/5422/front_en.8.400.jpg
8588008200001,Novex food,,Fermentovaný výrobek - malina,93.0,0.7,1.9,18.0,https://images.openfoodfacts.org/images/products/858/800/820/0001/front_cs.16.400.jpg
8593894803847,Belvita,,Belvita Jóreggelt Kakaós,433.0,7.7,14.0,65.0,
5998207771821,Sissy,,Lactose-free Plain Yoghurt,52.0,3.0,2.8,3.8,
5998400310797,Cerbona,Zab szelet,Zab szelet,418.0,7.0,15.0,62.5,https://images.openfoodfacts.org/images/products/599/840/031/0797/front_hu.11.400.jpg
8588008200032,Novex food,,Fermentovaný rýžový výrobek - lesní směs,87.0,0.7,1.9,18.0,https://images.openfoodfacts.org/images/products/858/800/820/0032/front_cs.15.400.jpg
8588008200025,Novex food,,Fermentovaný výrobek s višněmi,92.0,0.7,1.9,18.0,https://images.openfoodfacts.org/images/products/858/800/820/0025/front_cs.20.400.jpg
8588008200018,Novex food,,Fermentovaný rýžový výrobek - borůvka,97.0,0.7,1.9,18.0,https://images.openfoodfacts.org/images/products/858/800/820/0018/front_cs.16.400.jpg
4061459381740,Natur aktiv,,Barre de fruits,411.0,9.0,16.0,55.0,https://images.openfoodfacts.org/images/products/406/145/938/1740/front_fr.5.400.jpg
5998400309951,Cerbona,Zabkása,Zabkása,361.0,7.5,3.8,71.3,https://images.openfoodfacts.org/images/products/599/840/030/9951/front_hu.12.400.jpg
4099200197074,Natur aktiv,Bio vital aufstrich,Bio vital aufstrich,247.0,9.3,18.0,9.2,https://images.openfoodfacts.org/images/products/409/920/019/7074/front_hu.13.400.jpg
5999086436115,Auchan,"Barna rizs, főzőtasakos","Barna rizs, főzőtasakos",321.0,8.5,2.6,66.0,https://images.openfoodfacts.org/images/products/599/908/643/6115/front_hu.7.400.jpg
4751019530816,Graci laboratories,,LoveThin +,352.0,9.6,4.6,59.4,https://images.openfoodfacts.org/images/products/475/101/953/0816/front_en.4.400.jpg
5999086436108,Auchan,"Gyors rizs, főzőtasakos","Gyors rizs, főzőtasakos",306.0,8.3,0.6,67.0,https://images.openfoodfacts.org/images/products/599/908/643/6108/front_hu.7.400.jpg
5999086440464,Auchan,Egész feketebors,Egész feketebors,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/908/644/0464/front_hu.7.400.jpg
5999886591410,Penny,,Teljes Kiörlésű Búzalisźt,311.0,12.0,2.7,60.0,https://images.openfoodfacts.org/images/products/599/988/659/1410/front_en.4.400.jpg
59901419,Budafoki,secretul drojdie 50 grame,secretul drojdie 50 grame,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/000/005/990/1419/front_hu.28.400.jpg
4061459493429,"Gourmet Finest Cuisine,Aldi",,Salame Cremona IGP,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/406/145/949/3429/front_en.4.400.jpg
5999076239887,BiotechUSA,,Black Biscuit,375.0,26.0,17.0,35.0,https://images.openfoodfacts.org/images/products/599/907/623/9887/front_en.9.400.jpg
5998201205100,Sissy,,Kefir,61.0,3.0,3.5,3.9,
5998207771845,Sissy,,Plain Yoghurt,58.0,3.0,3.0,4.3,
4061459477979,"Aldi, bella",Egész mandula,Mandorle sgusciate,619.0,24.0,53.0,5.7,https://images.openfoodfacts.org/images/products/406/145/947/7979/front_hu.17.400.jpg
5999860225188,K&K Family,,B-greens Salad Mix,22.0,1.2,0.5,3.2,
8593894803823,Belvita,,Breakfast  Hazelnut & Honey,446.0,7.5,15.0,67.0,
5051007108423,Tesco,,Crispy Flakes with Chocolate,0.0,8.8,6.5,74.0,https://images.openfoodfacts.org/images/products/505/100/710/8423/front_cs.4.400.jpg
5998400393837,Cerbona,,Cerbona M?zli Csokol?d?s 200 g,407.0,6.2,11.3,70.0,https://images.openfoodfacts.org/images/products/599/840/039/3837/front_en.4.400.jpg
8410376064063,Gullón,,Choco Ring Leche,466.0,6.5,25.0,63.0,https://images.openfoodfacts.org/images/products/841/037/606/4063/front_es.3.400.jpg
5997659560298,Eisberg,,Eisberg salad mix,33.0,1.1,0.5,5.4,
8004323110639,Colavita,,Ruote,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/800/432/311/0639/front_fr.3.400.jpg
5998400310766,Cerbona,Oat bar with forest fruits,Oat bar with forest fruits,398.0,7.1,11.9,64.2,https://images.openfoodfacts.org/images/products/599/840/031/0766/front_hu.11.400.jpg
5998207919087,Hajdú,"Parenyica natúr, feketemaggal","Parenyica natúr, feketemaggal",265.0,23.0,19.0,0.5,https://images.openfoodfacts.org/images/products/599/820/791/9087/front_hu.6.400.jpg
5999028602837,Kanizsa Pékség,,Rye Bread,220.0,8.6,1.8,38.3,
4337185832918,"K-take it veggie, Kaufland",,Organic Soy drink,40.0,3.9,2.4,0.5,https://images.openfoodfacts.org/images/products/433/718/583/2918/front_en.3.400.jpg
4337185832840,K-take it veggie,,K-take it veggie Bio Sojadrink gesüßt,40.0,3.0,1.9,2.5,https://images.openfoodfacts.org/images/products/433/718/583/2840/front_en.3.400.jpg
4337185828201,K-take it veggie,,K-take it veggie Organic Bread Spread Tomato Basil 180g,245.0,5.2,20.0,9.7,https://images.openfoodfacts.org/images/products/433/718/582/8201/front_en.3.400.jpg
4337185667954,K-take it veggie,,K-take it veggie Organic Drink Almond unsweetened,20.0,0.5,1.4,1.1,https://images.openfoodfacts.org/images/products/433/718/566/7954/front_en.3.400.jpg
4337185603686,K-take it veggie,,Organic rice drink,48.0,0.1,1.0,9.7,https://images.openfoodfacts.org/images/products/433/718/560/3686/front_en.3.400.jpg
4337185341359,"K-take it veggie, Kaufland, Vegafit",,K-take it veggie Vegan Nuggets,276.0,14.4,12.6,24.7,https://images.openfoodfacts.org/images/products/433/718/534/1359/front_en.3.400.jpg
4337185341311,K-take it veggie,,Vegan Burger Slices,231.0,17.5,10.7,14.1,https://images.openfoodfacts.org/images/products/433/718/534/1311/front_en.3.400.jpg
4337185341267,K-take it veggie,,Vegan Balls,224.0,17.5,9.6,14.9,https://images.openfoodfacts.org/images/products/433/718/534/1267/front_en.4.400.jpg
5999538093071,Kofa Premium,,Backerbsen,500.0,8.0,28.0,53.0,
5999884184065,Pölöskei,,"Syrup, trópusi gyümölcs",17.0,0.0,0.0,4.1,
7613287397645,Nestlé,,Balaton Ét XXL,516.0,5.4,28.0,58.8,
7613287397621,Nestlé,,Balaton Tej XXL,520.0,5.8,28.0,59.8,
5999033874816,"S-Budget, Spar",,"Félzsíros kávétejszín, UHT 10% (m/m)",120.0,2.9,10.0,4.5,
24087766,"New Lifestyle, Aranycipó Kft.",,Szénhidrát csökkentett pogács,406.0,14.8,27.0,21.7,
5999559160196,Pölöskei,,Mango-maracuja szörp,252.0,0.0,0.0,61.8,https://images.openfoodfacts.org/images/products/599/955/916/0196/front_en.4.400.jpg
5999033865197,"S-Budget, Spar",,Rudi,361.0,10.0,18.0,39.0,
5998200470318,"Coop, Sole-Mizo",,"Tejföl, 20%",204.0,2.8,20.0,3.2,
24027939,"Milfina, Aldi, Alföldi Tej Kft.",,"Tejföl, 20%",205.0,2.5,20.0,3.8,
5051007105736,Tesco,,"Tejföl, 20%",134.0,3.0,12.0,3.4,
5999033884983,"Spar, Alföldi Tej Zrt.",,Joghurt natúr 3%,64.0,4.0,3.0,4.8,
4014500518428,Zott,,"Jogobella Cereal, eper, élőflórás epres joghurt gabonamagvakkal",97.0,3.7,2.7,13.4,
5999559164507,Pölöskei,,"Pölöskei áfonya, Fruit Gold, vegyes gyümölcsszörp",36.0,0.0,0.0,8.8,
9998282457975,"update1, Mizo",,"update1 Desszert, natúr",303.0,8.9,17.7,42.1,
5998200457975,update1 Mizo,,update1 Desszert natúr,303.0,8.9,17.7,42.1,
5998200477560,"Coop, Sole-Mizo",,"Joghurt, natúr, zsírszegény, 1,4%",42.0,3.4,1.4,4.0,
5998400310872,Cerbona,,Gluten&Lactose-free Cranberry Muesli Bar,424.0,1.0,14.6,67.9,https://images.openfoodfacts.org/images/products/599/840/031/0872/front_en.5.400.jpg
5997381366557,Dr. Oetker,zabkása étcsokoládés,zabkása étcsokoládés,114.0,3.2,2.2,17.0,https://images.openfoodfacts.org/images/products/599/738/136/6557/front_hu.15.400.jpg
4061459525991,milfina,Szójajoghurt,Szójajoghurt,46.0,4.2,2.3,1.8,https://images.openfoodfacts.org/images/products/406/145/952/5991/front_hu.16.400.jpg
5998377305628,Tesco,80%-kal csökkentett szénhidráttartalmú kenyér,80%-kal csökkentett szénhidráttartalmú kenyér,256.0,25.4,11.2,8.7,https://images.openfoodfacts.org/images/products/599/837/730/5628/front_hu.13.400.jpg
7622210788108,belVita,,Belvita Choco Hazelnut,408.0,5.3,15.0,62.0,https://images.openfoodfacts.org/images/products/762/221/078/8108/front_en.5.400.jpg
4056489488101,Italiamo,,Salami Spianata Rossa Piccante,374.0,26.0,30.0,0.1,https://images.openfoodfacts.org/images/products/405/648/948/8101/front_fr.3.400.jpg
5998817520468,Borsodi,,"Világos sör, Hoppy, 4,5% (V/V)",40.0,0.0,0.0,0.0,
5998207729136,"Dunatej, Naszálytej Zrt.",,"Tej, UHT, 1,5%",44.0,2.9,1.5,4.6,
5998201033048,"Pöttyös, FrieslandCampina Hungária ZRt.",,"Túró Rudi, kajszibarackos",343.0,8.0,16.0,40.0,
5999098620533,"Pick, Bonafarm, MCS Vágóhíd Zrt.",,"Sertés darálthús, 30%-os zsírtartalommal",340.0,0.0,0.0,0.0,
4099200098890,"Happy Harvest, Aldi, DE-VAU-GE",,"White Wheaties, ropogós párnácskák teljes kiörlésű búzából, cukormázzal",357.0,11.0,1.7,70.0,
5998002076169,Kométa 99 Zrt.,,Sertés párizsi,219.0,12.0,18.0,2.3,
5998003150790,"Gála, Herz, Bonafarm, Pick Szeged Zrt.","Sonka, Sült","Sonka, sült",103.0,19.0,2.5,1.0,https://images.openfoodfacts.org/images/products/599/800/315/0790/front_en.3.400.jpg
4099200098159,"milfina, BMI eG",,"Krém-tehéntúró, zsírszegény",98.0,10.6,4.4,3.6,
20543976,"Ballino, Lidl",,Vanilla flavour Almond ice cream - Vanília ízű jégkrém,332.0,4.6,21.1,30.4,
20957735,"Ballino, Lidl",,Vanilízű plombir tejes jégkrém amerikai tőzegáfonyás krémmel,240.0,3.5,10.3,33.5,
5998817310366,Kőbányai,,Birra,35.0,0.4,0.0,2.3,https://images.openfoodfacts.org/images/products/599/881/731/0366/front_en.4.400.jpg
5998003163929,"Bonafarm, Pick, Pick Szeged",,Szalametti csemege szalámi,441.0,22.0,39.0,0.5,
5051007120470,Tesco,,"Csirke édes-savanyú mártással és rizzsel, Ázsia ízei",98.0,4.0,1.0,18.1,
5051007120449,Tesco,,"Tikka masala csirkehússal és basmati rizzsel, india ízei",133.0,4.0,6.6,14.1,
5051007147200,Tesco,,"Chips, Spring Onion prepared in sunflower oil - Zöldhagyma ízű burgonyachips",538.0,5.6,35.0,48.0,
5998201447753,"Tihany,Savencia F&D Hu Zrt.,Savencia",,Camembert grill,291.0,20.0,23.0,1.0,
20150518,"Pilos, Lidl",,Grill cheese chili,318.0,21.0,25.0,2.1,
4023600013948,Dr. Oetker,,Rostlinný pudding bourbon vanilka,102.0,0.8,5.3,13.0,https://images.openfoodfacts.org/images/products/402/360/001/3948/front_cs.12.400.jpg
5999076228430,Biotech USA,,Fat-X,6.0,0.0,0.0,2.0,
5997684505493,"Medve Fitt, Savencia F&D HU Zrt.",,"Sajt, kenhető, félzsíros, ömlesztett",160.0,12.0,10.3,5.1,
5998202963337,Nádudvari,,Paraszt-májas,232.0,12.8,19.8,0.7,
5998202962477,Nádudvari,,Borjú-májas,258.0,12.0,23.0,0.9,
4099200702032,Zimbo,,Tátra csemege sertés szelet,436.0,19.2,39.2,1.2,
7622210445841,Belvita Breakfast,,Belvita,399.0,6.1,14.0,61.0,https://images.openfoodfacts.org/images/products/762/221/044/5841/front_hu.21.400.jpg
24243759,"Choceur, no sugar added",,Fehér csokoládé maltitol édesítőszerrel,478.0,7.8,32.8,55.6,https://images.openfoodfacts.org/images/products/000/002/424/3759/front_hu.5.400.jpg
24230483,"Choceur, no sugar added",,Étcsokoládé maltit édesítőszerrel és inulinnal,450.0,6.1,31.1,43.9,
24230445,"Choceur, no sugar added",,Tejcsokoládé maltit édesítőszerrel és inulinnal,466.0,9.0,31.1,47.0,https://images.openfoodfacts.org/images/products/000/002/423/0445/front_hu.3.400.jpg
5998202942370,Nádudvari,Házias körözött,Házias körözött,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/599/820/294/2370/front_hu.6.400.jpg
24053549,"Lomee, Aldi",,"Tormás sonkatekercs franciasalátával, cukorral és édesítőszerrel",132.0,6.5,6.7,11.0,
5999033876681,"enjoy, Spar",,Tonhalkrém,217.0,11.1,17.5,2.5,
5998200557798,"Magyar, Alföldi Tej Kft.",,Tejföl 20%,207.0,2.5,20.0,3.8,
8594002314590,Fit,,"Natural energy Smoothie Hazelnut, Chocolate and Green tea",398.0,11.0,15.0,51.0,https://images.openfoodfacts.org/images/products/859/400/231/4590/front_fr.3.400.jpg
4305615847603,enerBIO,Lencse szelet,"rossmann Bio-Linsenwaffeln - Meersalz 90g 1.39€ 90 g (1 kg = 15,44 €) = ca. 14 Waffeln",378.0,25.0,2.2,59.0,https://images.openfoodfacts.org/images/products/430/561/584/7603/front_hu.23.400.jpg
5997381367332,Ismeretlen,,Sárgabarackos vitalis zabkása,110.0,3.5,2.2,17.0,
4003160265605,Weiss,,Gefüllte Lebkuchenherzen,366.0,4.2,8.6,65.9,https://images.openfoodfacts.org/images/products/400/316/026/5605/front_cs.26.400.jpg
5999076239986,BioTechUSA,,Iso whey zero clear energy,351.0,83.0,0.5,3.5,https://images.openfoodfacts.org/images/products/599/907/623/9986/front_en.4.400.jpg
5999564316793,Ismeretlen,,Isopro,378.0,86.0,2.5,2.0,https://images.openfoodfacts.org/images/products/599/956/431/6793/front_en.4.400.jpg
5999860225300,Zöldségeskert,,Grande Mix Salad,24.0,1.3,0.5,3.3,
4305615844596,Rossmann,,Multivitamin+ mineral,0.0,0.0,0.0,0.0,https://images.openfoodfacts.org/images/products/430/561/584/4596/front_fr.6.400.jpg
5997003581160,Ismeretlen,,Omega 3&6,90.0,2.0,100.0,3.0,https://images.openfoodfacts.org/images/products/599/700/358/1160/front_fr.3.400.jpg
20588014,"Pilos,Kőröstej",Grillsajt fűszernövényekkel,Grillsajt fűszernövényekkel,315.0,21.0,25.0,1.5,https://images.openfoodfacts.org/images/products/000/002/058/8014/front_hu.7.400.jpg
20588007,"Lidl,Pilos",Grillsajt classic,Grillsajt classic,315.0,21.0,25.0,1.5,https://images.openfoodfacts.org/images/products/000/002/058/8007/front_hu.7.400.jpg
3083681139716,Bonduelle,Good Lunch Bulgur & Lencse 250g,Lunch bowl Légumes & boulgour 250g,130.0,4.7,2.0,22.0,https://images.openfoodfacts.org/images/products/308/368/113/9716/front_en.62.400.jpg
3083681139709,Bonduelle,Good Lunch Quinoa & Csicseriborsó 2,Lunch bowl Maïs & quinoa 250g,122.0,4.6,3.1,17.0,https://images.openfoodfacts.org/images/products/308/368/113/9709/front_cs.11.400.jpg
5999100016170,Scitec nutrition,,EAA,0.0,0.0,0.0,0.0,
4056489413455,Crownfield,,Oat flakes rolled,364.0,12.0,5.7,62.0,https://images.openfoodfacts.org/images/products/405/648/941/3455/front_hu.36.400.jpg
5997148703649,Abonett,,Gluten-Free sandwich with cheese and chive filling,470.0,8.0,24.0,53.0,https://images.openfoodfacts.org/images/products/599/714/870/3649/front_en.4.400.jpg
5999564092840,COOP,,Chilli Pepper Cream,31.0,0.9,0.3,5.4,https://images.openfoodfacts.org/images/products/599/956/409/2840/front_en.3.400.jpg
5997061130089,Szarvasi,,Cervinus Cheese,420.0,29.0,33.0,0.6,
5998400308985,Cerbona,,Muesli bar dark chocolate and raspberry,466.0,5.9,20.8,62.0,https://images.openfoodfacts.org/images/products/599/840/030/8985/front_en.11.400.jpg
5999076237968,BiotechUSA,,100% Pure Whey Choco/noisette,380.0,75.0,6.6,4.8,
4061458269292,Aldi,Sütőben süthető sajt,Sütőben süthető sajt,354.0,16.0,32.0,0.5,https://images.openfoodfacts.org/images/products/406/145/826/9292/front_hu.17.400.jpg
5997010310791,Univer,,BBQ Sauce🙂,147.0,1.0,2.0,30.0,https://images.openfoodfacts.org/images/products/599/701/031/0791/front_en.5.400.jpg
5997148703700,Abonett,,Gluten-free sandwich with hazelnut,523.0,7.3,21.0,60.0,https://images.openfoodfacts.org/images/products/599/714/870/3700/front_en.4.400.jpg
5998400310216,Ismeretlen,,Rawbar cocoa,401.0,7.7,14.0,57.0,
5997381366069,Ismeretlen,,Vitalis kókuszos zabkása,132.0,3.3,4.1,20.0,
8719200021013,"Flora,Upfield",,Rostlinný roztíratelný tuk originál,398.0,0.5,45.0,0.5,https://images.openfoodfacts.org/images/products/871/920/002/1013/front_cs.11.400.jpg
24226677,"Happy Harvest,Cerbona","Müzli szelet, erdei gyümölcsös","Müzli szelet, erdei gyümölcsös",334.0,5.0,6.8,75.4,https://images.openfoodfacts.org/images/products/000/002/422/6677/front_hu.10.400.jpg
5999076239931,Biotech,,Protein cream,475.0,15.0,30.0,48.0,https://images.openfoodfacts.org/images/products/599/907/623/9931/front_en.6.400.jpg
5999860225294,Zöldségeskert,,Supreme Mix Salad,35.0,1.4,0.5,4.9,
5999033865289,S-Budget,"Ultramagas hőmérsékleten hőkezelt, homogénezett tejszín (zsírtartalom 30%)","Ultramagas hőmérsékleten hőkezelt, homogénezett tejszín (zsírtartalom 30%)",294.0,2.3,30.0,3.6,https://images.openfoodfacts.org/images/products/599/903/386/5289/front_hu.4.400.jpg
4099200075617,Cucina Nobile,Pizza & Pomodoro - Classico,Pizza & Pomodoro – Classico,201.0,5.7,3.7,34.0,https://images.openfoodfacts.org/images/products/409/920/007/5617/front_hu.21.400.jpg
5999033880183,Spar,Fodros nagykocka,Fodros nagykocka,357.0,12.0,3.0,69.0,https://images.openfoodfacts.org/images/products/599/903/388/0183/front_hu.4.400.jpg
5999540656677,Falusi,,Plain Yoghurt,53.0,3.2,3.0,2.8,
5997132506614,Gyermelyi,,Orsótészta,394.0,13.0,2.2,80.0,
5310192000142,Bustó,,Croissant s kakaovou náplní,423.0,6.3,20.9,49.6,https://images.openfoodfacts.org/images/products/531/019/200/0142/front_cs.15.400.jpg
4099200701448,Aldi,Sertésvirsli,Sertésvirsli,263.0,14.0,23.0,0.0,https://images.openfoodfacts.org/images/products/409/920/070/1448/front_hu.4.400.jpg
